subject_id,subject_condition,t,rt,pair_id,target_id,is_predictable
91,3,16,830,4,11,0
91,3,16,767,4,12,1
91,3,16,946,8,15,0
91,3,16,651,8,16,1
91,3,16,934,1,7,0
91,3,16,719,1,8,1
91,3,17,853,4,11,0
91,3,17,1019,4,12,1
91,3,16,856,6,5,0
91,3,16,789,6,6,1
91,3,16,787,3,13,0
91,3,15,818,3,14,1
91,3,16,902,2,1,0
91,3,16,805,2,2,1
91,3,16,811,5,9,0
91,3,16,815,5,10,1
91,3,16,765,7,3,0
91,3,15,785,7,4,1
91,3,17,831,7,3,0
91,3,16,797,7,4,1
91,3,17,1068,6,5,0
91,3,17,856,6,6,1
91,3,17,1048,1,7,0
91,3,17,720,1,8,1
91,3,18,941,4,11,0
91,3,18,1539,4,12,1
91,3,17,692,2,1,0
91,3,17,918,2,2,1
91,3,17,849,5,9,0
91,3,17,1151,5,10,1
91,3,17,766,8,15,0
91,3,17,1462,8,16,1
91,3,17,693,3,13,0
91,3,16,819,3,14,1
91,3,18,868,2,1,0
91,3,18,726,2,2,1
91,3,18,822,3,13,0
91,3,17,714,3,14,1
91,3,19,862,4,11,0
91,3,19,820,4,12,1
91,3,18,904,5,9,0
91,3,18,831,5,10,1
91,3,18,1085,8,15,0
91,3,18,785,8,16,1
91,3,18,871,1,7,0
91,3,18,742,1,8,1
91,3,18,1074,7,3,0
91,3,17,1177,7,4,1
91,3,18,1117,6,5,0
91,3,18,701,6,6,1
91,3,19,1051,1,7,0
91,3,19,921,1,8,1
91,3,19,1705,3,13,0
91,3,18,1156,3,14,1
91,3,19,740,2,1,0
91,3,19,702,2,2,1
91,3,19,1193,6,5,0
91,3,19,754,6,6,1
91,3,19,869,7,3,0
91,3,18,736,7,4,1
91,3,20,869,4,11,0
91,3,20,969,4,12,1
91,3,19,788,5,9,0
91,3,19,864,5,10,1
91,3,20,1173,1,7,0
91,3,20,786,1,8,1
91,3,20,715,7,3,0
91,3,19,670,7,4,1
91,3,19,934,8,15,0
91,3,19,661,8,16,1
91,3,21,615,4,11,0
91,3,21,984,4,12,1
91,3,20,836,6,5,0
91,3,20,821,6,6,1
91,3,20,893,3,13,0
91,3,19,744,3,14,1
91,3,20,753,2,1,0
91,3,20,852,2,2,1
91,3,22,1453,4,11,0
91,3,22,909,4,12,1
91,3,21,896,7,3,0
91,3,20,745,7,4,1
91,3,21,835,6,5,0
91,3,21,753,6,6,1
91,3,21,734,2,1,0
91,3,21,1418,2,2,1
91,3,20,801,8,15,0
91,3,20,986,8,16,1
91,3,21,980,1,7,0
91,3,21,733,1,8,1
91,3,21,1029,3,13,0
91,3,20,765,3,14,1
91,3,20,805,5,9,0
91,3,20,820,5,10,1
91,3,21,809,5,9,0
91,3,21,905,5,10,1
91,3,22,908,2,1,0
91,3,22,1307,2,2,1
91,3,22,808,7,3,0
91,3,21,822,7,4,1
91,3,23,762,4,11,0
91,3,23,698,4,12,1
91,3,22,834,3,13,0
91,3,21,882,3,14,1
91,3,21,820,8,15,0
91,3,21,820,8,16,1
91,3,22,790,6,5,0
91,3,22,1198,6,6,1
91,3,22,899,1,7,0
91,3,22,848,1,8,1
91,3,24,802,4,11,0
91,3,24,755,4,12,1
91,3,23,737,1,7,0
91,3,23,769,1,8,1
91,3,23,720,6,5,0
91,3,23,740,6,6,1
91,3,22,868,8,15,0
91,3,22,816,8,16,1
91,3,22,770,5,9,0
91,3,22,822,5,10,1
91,3,23,901,3,13,0
91,3,22,673,3,14,1
91,3,23,1057,7,3,0
91,3,22,771,7,4,1
91,3,23,827,2,1,0
91,3,23,793,2,2,1
91,3,24,876,1,7,0
91,3,24,738,1,8,1
91,3,24,1059,7,3,0
91,3,23,634,7,4,1
91,3,23,1213,8,15,0
91,3,23,931,8,16,1
91,3,25,1059,4,11,0
91,3,25,816,4,12,1
91,3,24,766,2,1,0
91,3,24,684,2,2,1
91,3,24,854,6,5,0
91,3,24,761,6,6,1
91,3,24,723,3,13,0
91,3,23,791,3,14,1
91,3,25,1044,3,13,0
91,3,24,737,3,14,1
91,3,23,811,5,9,0
91,3,23,822,5,10,1
91,3,25,774,6,5,0
91,3,25,751,6,6,1
91,3,25,1133,7,3,0
91,3,24,1132,7,4,1
91,3,24,947,8,15,0
91,3,24,717,8,16,1
91,3,25,772,2,1,0
91,3,25,868,2,2,1
91,3,26,784,4,11,0
91,3,26,880,4,12,1
91,3,25,773,1,7,0
91,3,25,735,1,8,1
91,3,24,799,5,9,0
91,3,24,841,5,10,1
91,3,26,818,3,13,0
91,3,25,833,3,14,1
91,3,25,818,8,15,0
91,3,25,754,8,16,1
91,3,26,773,2,1,0
91,3,26,722,2,2,1
91,3,27,1433,4,11,0
91,3,27,839,4,12,1
91,3,26,777,6,5,0
91,3,26,750,6,6,1
91,3,26,837,7,3,0
91,3,25,803,7,4,1
91,3,26,1e3,1,7,0
91,3,26,966,1,8,1
91,3,27,1083,6,5,0
91,3,27,707,6,6,1
91,3,27,950,7,3,0
91,3,26,693,7,4,1
91,3,25,998,5,9,0
91,3,25,1213,5,10,1
91,3,27,1065,3,13,0
91,3,26,1088,3,14,1
91,3,26,873,8,15,0
91,3,26,825,8,16,1
91,3,28,895,4,11,0
91,3,28,917,4,12,1
91,3,27,885,2,1,0
91,3,27,782,2,2,1
91,3,27,733,1,7,0
91,3,27,732,1,8,1
91,3,28,703,2,1,0
91,3,28,787,2,2,1
91,3,28,1007,3,13,0
91,3,27,799,3,14,1
91,3,28,886,6,5,0
91,3,28,700,6,6,1
91,3,26,800,5,9,0
91,3,26,853,5,10,1
91,3,28,774,1,7,0
91,3,28,640,1,8,1
91,3,29,661,4,11,0
91,3,29,830,4,12,1
91,3,27,778,8,15,0
91,3,27,1416,8,16,1
91,3,28,821,7,3,0
91,3,27,851,7,4,1
91,3,29,903,7,3,0
91,3,28,641,7,4,1
91,3,29,770,1,7,0
91,3,29,703,1,8,1
91,3,30,1086,4,11,0
91,3,30,975,4,12,1
91,3,29,814,3,13,0
91,3,28,628,3,14,1
91,3,28,682,8,15,0
91,3,28,798,8,16,1
91,3,29,1698,6,5,0
91,3,29,716,6,6,1
91,3,29,914,2,1,0
91,3,30,1235,6,5,0
91,3,30,717,6,6,1
91,3,27,870,5,9,0
91,3,27,672,5,10,1
91,3,30,728,3,13,0
91,3,29,931,3,14,1
91,3,29,882,8,15,0
91,3,29,870,8,16,1
91,3,30,710,7,3,0
91,3,29,1234,7,4,1
91,3,30,1083,1,7,0
91,3,30,800,1,8,1
91,3,31,985,4,11,0
91,3,31,1017,4,12,1
91,3,30,921,2,1,0
91,3,29,886,2,2,1
91,3,31,988,2,1,0
91,3,30,835,2,2,1
91,3,31,902,1,7,0
91,3,31,750,1,8,1
91,3,31,788,3,13,0
91,3,30,934,3,14,1
91,3,32,831,4,11,0
91,3,32,899,4,12,1
91,3,28,1146,5,9,0
91,3,28,948,5,10,1
91,3,31,1098,6,5,0
91,3,31,737,6,6,1
91,3,31,853,7,3,0
91,3,30,1085,7,4,1
91,3,30,1024,8,15,0
91,3,30,932,8,16,1
91,3,31,1048,8,15,0
91,3,31,865,8,16,1
91,3,32,829,1,7,0
91,3,32,902,1,8,1
91,3,32,1134,6,5,0
91,3,32,752,6,6,1
91,3,32,849,2,1,0
91,3,31,788,2,2,1
91,3,32,950,7,3,0
91,3,31,1753,7,4,1
91,3,32,776,3,13,0
91,3,31,875,3,14,1
91,3,29,951,5,9,0
91,3,29,1199,5,10,1
91,3,33,1231,4,11,0
91,3,33,851,4,12,1
91,3,33,1019,7,3,0
91,3,32,785,7,4,1
91,3,33,986,1,7,0
91,3,33,1146,1,8,1
91,3,33,1e3,3,13,0
91,3,32,916,3,14,1
91,3,30,748,5,9,0
91,3,30,752,5,10,1
91,3,33,732,2,1,0
91,3,32,776,2,2,1
91,3,34,858,4,11,0
91,3,34,1016,4,12,1
91,3,32,1017,8,15,0
91,3,32,711,8,16,1
91,3,33,752,6,5,0
91,3,33,1470,6,6,1
91,3,31,1018,5,9,0
91,3,31,957,5,10,1
91,3,34,880,2,1,0
91,3,33,1400,2,2,1
91,3,34,1299,1,7,0
91,3,34,814,1,8,1
91,3,33,1170,8,15,0
91,3,33,839,8,16,1
91,3,32,1151,5,9,0
91,3,32,705,5,10,1
91,3,35,1613,2,1,0
91,3,34,783,2,2,1
91,3,34,855,6,5,0
91,3,34,937,6,6,1
91,3,35,1059,1,7,0
91,3,35,824,1,8,1
91,3,34,1044,8,15,0
91,3,34,817,8,16,1
91,3,34,868,7,3,0
91,3,33,738,7,4,1
91,3,35,855,4,11,0
91,3,35,1149,4,12,1
91,3,34,1111,3,13,0
91,3,33,998,3,14,1
91,3,35,928,8,15,0
91,3,35,849,8,16,1
91,3,36,861,1,7,0
91,3,36,665,1,8,1
91,3,35,1096,7,3,0
91,3,34,1045,7,4,1
91,3,36,1482,4,11,0
91,3,36,768,4,12,1
91,3,33,721,5,9,0
91,3,33,973,5,10,1
91,3,35,998,6,5,0
91,3,35,749,6,6,1
91,3,36,846,2,1,0
91,3,35,696,2,2,1
91,3,35,1093,3,13,0
91,3,34,1005,3,14,1
91,3,37,1034,4,11,0
91,3,37,739,4,12,1
91,3,36,951,8,15,0
91,3,36,810,8,16,1
91,3,36,985,6,5,0
91,3,36,1085,6,6,1
91,3,37,888,2,1,0
91,3,36,887,2,2,1
91,3,36,1090,7,3,0
91,3,35,871,7,4,1
91,3,34,756,5,9,0
91,3,34,1008,5,10,1
91,3,37,1043,1,7,0
91,3,37,834,1,8,1
91,3,36,875,3,13,0
91,3,35,998,3,14,1
91,3,38,946,1,7,0
91,3,38,765,1,8,1
91,3,38,912,4,11,0
91,3,38,784,4,12,1
91,3,35,1084,5,9,0
91,3,35,1090,5,10,1
91,3,37,942,7,3,0
91,3,36,763,7,4,1
91,3,38,904,2,1,0
91,3,37,750,2,2,1
91,3,37,1081,8,15,0
91,3,37,869,8,16,1
91,3,37,706,6,5,0
91,3,37,741,6,6,1
91,3,37,1477,3,13,0
91,3,36,808,3,14,1
91,3,38,795,8,15,0
91,3,38,782,8,16,1
91,3,36,765,5,9,0
91,3,36,1200,5,10,1
91,3,38,951,6,5,0
91,3,38,737,6,6,1
91,3,39,717,4,11,0
91,3,39,902,4,12,1
91,3,39,883,1,7,0
91,3,38,917,7,3,0
91,3,37,759,7,4,1
91,3,40,942,1,7,0
91,3,39,849,1,8,1
91,3,39,832,2,1,0
91,3,38,863,2,2,1
91,3,38,972,3,13,0
91,3,37,1e3,3,14,1
91,3,37,934,5,9,0
91,3,37,784,5,10,1
91,3,40,818,4,11,0
91,3,40,838,4,12,1
91,3,39,750,6,5,0
91,3,39,722,6,6,1
91,3,39,875,8,15,0
91,3,39,810,8,16,1
91,3,38,733,5,9,0
91,3,38,1216,5,10,1
91,3,39,988,7,3,0
91,3,38,786,7,4,1
91,3,41,965,4,11,0
91,3,41,837,4,12,1
91,3,41,1234,1,7,0
91,3,40,1037,1,8,1
91,3,40,853,6,5,0
91,3,40,786,6,6,1
91,3,40,890,2,1,0
91,3,39,804,2,2,1
91,3,39,1282,3,13,0
91,3,38,1084,3,14,1
91,3,40,1085,8,15,0
91,3,40,766,8,16,1
91,3,41,1005,6,5,0
91,3,41,804,6,6,1
91,3,42,768,1,7,0
91,3,41,748,1,8,1
91,3,39,924,5,9,0
91,3,39,923,5,10,1
91,3,40,823,7,3,0
91,3,39,740,7,4,1
91,3,41,938,2,1,0
91,3,40,841,2,2,1
91,3,40,1041,3,13,0
91,3,39,979,3,14,1
91,3,41,834,8,15,0
91,3,41,702,8,16,1
91,3,42,867,4,11,0
91,3,42,1171,4,12,1
91,3,41,937,3,13,0
91,3,40,1041,3,14,1
91,3,43,867,1,7,0
91,3,42,670,1,8,1
91,3,40,947,5,9,0
91,3,40,928,5,10,1
91,3,42,935,6,5,0
91,3,42,748,6,6,1
91,3,42,1018,2,1,0
91,3,41,705,2,2,1
91,3,43,1052,4,11,0
91,3,43,742,4,12,1
91,3,42,767,8,15,0
91,3,42,733,8,16,1
91,3,41,1132,7,3,0
91,3,40,704,7,4,1
91,3,41,1020,5,9,0
91,3,41,1158,5,10,1
91,3,43,771,2,1,0
91,3,42,793,2,2,1
91,3,42,1018,3,13,0
91,3,41,1125,3,14,1
91,3,43,881,8,15,0
91,3,43,847,8,16,1
91,3,43,1133,6,5,0
91,3,43,755,6,6,1
91,3,44,857,1,7,0
91,3,44,951,6,5,0
91,3,44,817,6,6,1
91,3,44,1109,4,11,0
91,3,44,737,4,12,1
91,3,42,1233,5,9,0
91,3,42,942,5,10,1
91,3,44,911,2,1,0
91,3,43,1104,2,2,1
91,3,42,717,7,3,0
91,3,41,784,7,4,1
91,3,44,853,8,15,0
91,3,44,732,8,16,1
91,3,43,1073,3,13,0
91,3,42,981,3,14,1
91,3,45,916,1,7,0
91,3,43,667,1,8,1
91,3,45,765,4,11,0
91,3,45,1019,4,12,1
91,3,46,818,1,7,0
91,3,44,901,1,8,1
91,3,45,1073,6,5,0
91,3,45,803,6,6,1
91,3,45,948,8,15,0
91,3,45,784,8,16,1
91,3,43,920,7,3,0
91,3,42,822,7,4,1
91,3,43,958,5,9,0
91,3,43,1057,5,10,1
91,3,45,1140,2,1,0
91,3,44,1150,2,2,1
91,3,44,1053,3,13,0
91,3,43,967,3,14,1
91,3,45,784,3,13,0
91,3,44,1103,3,14,1
91,3,47,995,1,7,0
91,3,45,801,1,8,1
91,3,44,958,5,9,0
91,3,44,854,5,10,1
91,3,44,896,7,3,0
91,3,43,934,7,4,1
91,3,46,855,2,1,0
91,3,45,766,2,2,1
91,3,46,1054,6,5,0
91,3,46,918,6,6,1
91,3,46,888,8,15,0
91,3,46,815,8,16,1
91,3,46,669,4,11,0
91,3,46,716,4,12,1
91,3,45,785,5,9,0
91,3,45,840,5,10,1
91,3,47,838,8,15,0
91,3,47,761,8,16,1
91,3,48,745,1,7,0
91,3,46,748,1,8,1
91,3,46,954,3,13,0
91,3,45,1054,3,14,1
91,3,45,921,7,3,0
91,3,44,817,7,4,1
91,3,47,1094,2,1,0
91,3,46,867,2,2,1
91,3,47,1264,4,11,0
91,3,47,1254,4,12,1
91,3,47,1017,6,5,0
91,3,47,787,6,6,1
91,3,48,1010,8,15,0
91,3,48,969,8,16,1
91,3,46,885,5,9,0
91,3,46,788,5,10,1
91,3,47,885,3,13,0
91,3,46,934,3,14,1
91,3,46,1135,7,3,0
91,3,45,784,7,4,1
91,3,48,862,6,5,0
91,3,48,745,6,6,1
124,1,1,968,1,1,0
124,1,1,509,1,2,1
124,1,1,658,2,3,0
124,1,1,580,2,4,1
124,1,1,788,3,5,0
124,1,1,764,3,6,1
124,1,1,722,4,7,0
124,1,1,635,4,8,1
124,1,2,583,2,3,0
124,1,2,648,2,4,1
124,1,2,577,4,7,0
124,1,2,513,4,8,1
124,1,2,730,1,1,0
124,1,2,617,1,2,1
124,1,2,544,3,5,0
124,1,2,539,3,6,1
124,1,3,990,4,7,0
124,1,3,596,4,8,1
124,1,3,516,3,5,0
124,1,3,517,3,6,1
124,1,3,826,2,3,0
124,1,3,842,2,4,1
124,1,3,689,1,1,0
124,1,3,664,1,2,1
124,1,4,609,1,1,0
124,1,4,666,1,2,1
124,1,4,769,2,3,0
124,1,4,499,2,4,1
124,1,4,561,4,7,0
124,1,4,669,4,8,1
124,1,4,698,3,5,0
124,1,4,629,3,6,1
124,1,5,674,3,5,0
124,1,5,586,3,6,1
124,1,5,616,1,1,0
124,1,5,748,1,2,1
124,1,5,473,4,7,0
124,1,5,545,4,8,1
124,1,5,569,2,3,0
124,1,5,585,2,4,1
124,1,6,812,4,7,0
124,1,6,753,4,8,1
124,1,6,712,1,1,0
124,1,6,583,1,2,1
124,1,6,708,3,5,0
124,1,6,509,3,6,1
124,1,6,616,2,3,0
124,1,6,496,2,4,1
124,1,7,594,1,1,0
124,1,7,659,1,2,1
124,1,7,589,3,5,0
124,1,7,593,3,6,1
124,1,7,606,4,7,0
124,1,7,562,4,8,1
124,1,7,527,2,3,0
124,1,7,623,2,4,1
124,1,8,688,2,3,0
124,1,8,528,2,4,1
124,1,8,653,4,7,0
124,1,8,524,4,8,1
124,1,8,688,1,1,0
124,1,8,479,1,2,1
124,1,8,625,3,5,0
124,1,8,632,3,6,1
124,1,9,493,2,3,0
124,1,9,488,2,4,1
124,1,9,604,3,5,0
124,1,9,559,3,6,1
124,1,9,719,1,1,0
124,1,9,927,1,2,1
124,1,9,894,4,7,0
124,1,9,599,4,8,1
124,1,10,471,3,5,0
124,1,10,564,3,6,1
124,1,10,619,4,7,0
124,1,10,676,4,8,1
124,1,10,515,2,3,0
124,1,10,530,2,4,1
124,1,10,459,1,1,0
124,1,10,1036,1,2,1
124,1,11,702,4,7,0
124,1,11,856,4,8,1
124,1,11,714,2,3,0
124,1,11,679,2,4,1
124,1,11,545,3,5,0
124,1,11,553,3,6,1
124,1,11,574,1,1,0
124,1,11,637,1,2,1
124,1,12,711,1,1,0
124,1,12,624,1,2,1
124,1,12,757,3,5,0
124,1,12,694,3,6,1
124,1,12,817,4,7,0
124,1,12,685,4,8,1
124,1,12,736,2,3,0
124,1,13,831,2,3,0
124,1,12,716,2,4,1
124,1,13,707,1,1,0
124,1,13,454,1,2,1
124,1,13,557,3,5,0
124,1,13,633,3,6,1
124,1,13,762,4,7,0
124,1,13,751,4,8,1
124,1,14,692,1,1,0
124,1,14,609,1,2,1
124,1,14,617,3,5,0
124,1,14,497,3,6,1
124,1,14,867,2,3,0
124,1,13,671,2,4,1
124,1,14,666,4,7,0
124,1,14,538,4,8,1
124,1,15,599,1,1,0
124,1,15,419,1,2,1
124,1,15,735,3,5,0
124,1,15,494,3,6,1
124,1,15,673,2,3,0
124,1,14,648,2,4,1
124,1,15,694,4,7,0
124,1,15,448,4,8,1
124,1,16,599,2,3,0
124,1,15,603,2,4,1
124,1,16,611,1,1,0
124,1,16,538,1,2,1
124,1,16,735,4,7,0
124,1,16,604,4,8,1
124,1,16,705,3,5,0
124,1,16,754,3,6,1
124,1,17,708,3,5,0
124,1,17,663,3,6,1
124,1,17,662,4,7,0
124,1,17,566,4,8,1
124,1,17,559,2,3,0
124,1,16,622,2,4,1
124,1,17,605,1,1,0
124,1,17,541,1,2,1
124,1,18,497,2,3,0
124,1,17,565,2,4,1
124,1,18,636,3,5,0
124,1,18,477,3,6,1
124,1,18,746,4,7,0
124,1,18,630,4,8,1
124,1,18,911,1,1,0
124,1,18,621,1,2,1
124,1,19,520,4,7,0
124,1,19,604,4,8,1
124,1,19,549,1,1,0
124,1,19,531,1,2,1
124,1,19,639,3,5,0
124,1,19,593,3,6,1
124,1,19,540,2,3,0
124,1,18,550,2,4,1
124,1,20,551,2,3,0
124,1,19,559,2,4,1
124,1,20,757,4,7,0
124,1,20,623,4,8,1
124,1,20,529,1,1,0
124,1,20,587,1,2,1
124,1,20,613,3,5,0
124,1,20,478,3,6,1
124,1,21,601,3,5,0
124,1,21,525,3,6,1
124,1,21,514,1,1,0
124,1,21,964,1,2,1
124,1,21,673,2,3,0
124,1,20,589,2,4,1
124,1,21,544,4,7,0
124,1,21,609,4,8,1
124,1,22,689,1,1,0
124,1,22,487,1,2,1
124,1,22,425,3,5,0
124,1,22,552,3,6,1
124,1,22,589,2,3,0
124,1,21,601,2,4,1
124,1,22,648,4,7,0
124,1,22,422,4,8,1
124,1,23,596,4,7,0
124,1,23,581,4,8,1
124,1,23,767,2,3,0
124,1,22,586,2,4,1
124,1,23,533,3,5,0
124,1,23,526,3,6,1
124,1,23,502,1,1,0
124,1,23,503,1,2,1
124,1,24,630,1,1,0
124,1,24,552,1,2,1
124,1,24,551,2,3,0
124,1,23,576,2,4,1
124,1,24,689,4,7,0
124,1,24,559,4,8,1
124,1,24,584,3,5,0
124,1,24,642,3,6,1
124,1,25,550,4,7,0
124,1,25,619,4,8,1
124,1,25,797,2,3,0
124,1,25,810,1,1,0
124,1,25,465,1,2,1
124,1,25,488,3,5,0
124,1,25,656,3,6,1
124,1,26,663,4,7,0
124,1,26,476,4,8,1
124,1,26,602,2,3,0
124,1,24,851,2,4,1
124,1,26,722,3,5,0
124,1,26,480,3,6,1
124,1,27,696,2,3,0
124,1,25,598,2,4,1
124,1,26,689,1,1,0
124,1,26,480,1,2,1
124,1,27,551,4,7,0
124,1,27,531,4,8,1
124,1,28,702,4,7,0
124,1,28,665,4,8,1
124,1,27,730,1,1,0
124,1,27,506,1,2,1
124,1,28,489,2,3,0
124,1,26,603,2,4,1
124,1,27,953,3,5,0
124,1,27,610,3,6,1
124,1,29,774,4,7,0
124,1,29,475,4,8,1
124,1,29,470,2,3,0
124,1,27,615,2,4,1
124,1,28,693,1,1,0
124,1,28,453,1,2,1
124,1,28,584,3,5,0
124,1,28,655,3,6,1
124,1,30,516,4,7,0
124,1,30,486,4,8,1
124,1,30,762,2,3,0
124,1,28,579,2,4,1
124,1,29,496,1,1,0
124,1,29,483,1,2,1
124,1,29,587,3,5,0
124,1,29,469,3,6,1
124,1,31,527,4,7,0
124,1,31,544,4,8,1
124,1,30,761,1,1,0
124,1,30,846,1,2,1
124,1,30,542,3,5,0
124,1,30,523,3,6,1
124,1,31,578,2,3,0
124,1,29,551,2,4,1
124,1,32,651,4,7,0
124,1,32,572,4,8,1
124,1,31,624,3,5,0
124,1,31,550,3,6,1
124,1,31,640,1,1,0
124,1,31,494,1,2,1
124,1,32,595,2,3,0
124,1,30,532,2,4,1
124,1,33,603,2,3,0
124,1,31,563,2,4,1
124,1,32,933,1,1,0
124,1,32,531,1,2,1
124,1,32,688,3,5,0
124,1,32,500,3,6,1
124,1,33,515,4,7,0
124,1,33,518,4,8,1
124,1,33,667,1,1,0
124,1,33,465,1,2,1
124,1,34,551,2,3,0
124,1,32,601,2,4,1
124,1,34,573,4,7,0
124,1,34,527,4,8,1
124,1,33,690,3,5,0
124,1,33,492,3,6,1
124,1,34,596,3,5,0
124,1,34,521,3,6,1
124,1,34,609,1,1,0
124,1,34,409,1,2,1
124,1,35,596,4,7,0
124,1,35,454,4,8,1
124,1,35,684,2,3,0
124,1,33,689,2,4,1
124,1,36,564,4,7,0
124,1,36,882,4,8,1
124,1,35,561,1,1,0
124,1,35,466,1,2,1
124,1,35,632,3,5,0
124,1,35,555,3,6,1
124,1,36,599,2,3,0
124,1,34,490,2,4,1
124,1,36,630,3,5,0
124,1,36,433,3,6,1
124,1,36,627,1,1,0
124,1,36,496,1,2,1
124,1,37,597,4,7,0
124,1,37,453,4,8,1
124,1,37,618,2,3,0
124,1,35,571,2,4,1
124,1,37,701,1,1,0
124,1,37,445,1,2,1
124,1,38,586,4,7,0
124,1,38,518,4,8,1
124,1,37,780,3,5,0
124,1,38,708,3,5,0
124,1,37,535,3,6,1
124,1,39,749,4,7,0
124,1,39,935,4,8,1
124,1,38,585,2,3,0
124,1,36,571,2,4,1
124,1,38,679,1,1,0
124,1,38,440,1,2,1
124,1,40,649,4,7,0
124,1,40,610,4,8,1
124,1,39,610,2,3,0
124,1,37,469,2,4,1
124,1,39,736,3,5,0
124,1,38,464,3,6,1
124,1,39,719,1,1,0
124,1,39,447,1,2,1
124,1,40,633,1,1,0
124,1,40,446,1,2,1
124,1,41,585,4,7,0
124,1,41,677,4,8,1
124,1,40,426,2,3,0
124,1,38,482,2,4,1
124,1,40,543,3,5,0
124,1,39,551,3,6,1
124,1,41,756,3,5,0
124,1,40,485,3,6,1
124,1,42,454,4,7,0
124,1,42,485,4,8,1
124,1,41,569,1,1,0
124,1,41,436,1,2,1
124,1,41,510,2,3,0
124,1,39,495,2,4,1
124,1,42,658,3,5,0
124,1,41,540,3,6,1
124,1,42,562,2,3,0
124,1,40,579,2,4,1
124,1,43,488,4,7,0
124,1,43,568,4,8,1
124,1,42,691,1,1,0
124,1,42,427,1,2,1
124,1,43,623,1,1,0
124,1,43,482,1,2,1
124,1,44,454,4,7,0
124,1,44,545,4,8,1
124,1,43,606,2,3,0
124,1,41,506,2,4,1
124,1,43,596,3,5,0
124,1,42,584,3,6,1
124,1,44,482,3,5,0
124,1,43,529,3,6,1
124,1,45,569,4,7,0
124,1,45,475,4,8,1
124,1,44,641,2,3,0
124,1,42,543,2,4,1
124,1,44,911,1,1,0
124,1,44,464,1,2,1
124,1,46,489,4,7,0
124,1,46,461,4,8,1
124,1,45,648,3,5,0
124,1,44,396,3,6,1
124,1,45,467,1,1,0
124,1,45,489,1,2,1
124,1,45,672,2,3,0
124,1,43,458,2,4,1
124,1,47,498,4,7,0
124,1,47,526,4,8,1
124,1,46,1146,3,5,0
124,1,45,505,3,6,1
124,1,46,529,1,1,0
124,1,46,464,1,2,1
124,1,46,594,2,3,0
124,1,44,539,2,4,1
124,1,47,697,1,1,0
124,1,47,426,1,2,1
124,1,47,875,3,5,0
124,1,46,575,3,6,1
124,1,47,693,2,3,0
124,1,45,579,2,4,1
124,1,48,530,4,7,0
124,1,48,514,4,8,1
124,1,49,669,4,7,0
124,1,49,611,4,8,1
124,1,48,495,2,3,0
124,1,46,469,2,4,1
124,1,48,688,1,1,0
124,1,48,470,1,2,1
124,1,48,549,3,5,0
124,1,47,678,3,6,1
124,1,49,637,2,3,0
124,1,47,554,2,4,1
124,1,50,549,4,7,0
124,1,50,614,4,8,1
124,1,49,387,3,5,0
124,1,48,481,3,6,1
124,1,49,528,1,1,0
124,1,49,472,1,2,1
124,1,50,696,1,1,0
124,1,50,411,1,2,1
124,1,51,685,4,7,0
124,1,51,520,4,8,1
124,1,50,564,3,5,0
124,1,49,590,3,6,1
124,1,50,562,2,3,0
124,1,51,765,3,5,0
124,1,50,607,3,6,1
124,1,52,816,4,7,0
124,1,52,2309,4,8,1
124,1,51,616,2,3,0
124,1,48,559,2,4,1
124,1,51,522,1,1,0
124,1,51,473,1,2,1
124,1,52,601,1,1,0
124,1,52,424,1,2,1
124,1,52,495,3,5,0
124,1,51,516,3,6,1
124,1,52,538,2,3,0
124,1,49,523,2,4,1
124,1,53,546,4,7,0
124,1,53,567,4,8,1
124,1,53,522,3,5,0
124,1,52,510,3,6,1
124,1,54,610,4,7,0
124,1,54,414,4,8,1
124,1,53,708,1,1,0
124,1,53,486,1,2,1
124,1,53,535,2,3,0
124,1,50,511,2,4,1
124,1,54,760,1,1,0
124,1,54,464,1,2,1
124,1,54,686,3,5,0
124,1,53,533,3,6,1
124,1,55,524,4,7,0
124,1,55,543,4,8,1
124,1,54,1007,2,3,0
124,1,51,655,2,4,1
124,1,55,545,1,1,0
124,1,55,452,1,2,1
124,1,55,608,2,3,0
124,1,52,447,2,4,1
124,1,55,473,3,5,0
124,1,54,433,3,6,1
124,1,56,686,4,7,0
124,1,56,456,4,8,1
124,1,56,654,1,1,0
124,1,56,554,1,2,1
124,1,57,376,4,7,0
124,1,57,791,4,8,1
124,1,56,689,3,5,0
124,1,55,894,3,6,1
124,1,56,502,2,3,0
124,1,53,516,2,4,1
124,1,58,633,4,7,0
124,1,58,529,4,8,1
124,1,57,702,1,1,0
124,1,57,513,1,2,1
124,1,57,610,2,3,0
124,1,54,457,2,4,1
124,1,57,871,3,5,0
124,1,56,536,3,6,1
124,1,59,529,4,7,0
124,1,59,706,4,8,1
124,1,58,605,3,5,0
124,1,57,424,3,6,1
124,1,58,486,1,1,0
124,1,58,640,1,2,1
124,1,58,531,2,3,0
124,1,55,493,2,4,1
124,1,59,522,3,5,0
124,1,58,542,3,6,1
124,1,59,468,1,1,0
124,1,59,485,1,2,1
124,1,60,651,4,7,0
124,1,60,545,4,8,1
124,1,59,589,2,3,0
124,1,56,469,2,4,1
124,1,60,570,2,3,0
124,1,57,573,2,4,1
124,1,60,638,1,1,0
124,1,60,901,1,2,1
124,1,61,722,4,7,0
124,1,61,353,4,8,1
124,1,60,602,3,5,0
